Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,target
2009-01-25,Region10,19.8,27.6,0.0,E,33.0,SSE,ENE,15.0,13.0,57.0,40.0,1019.8,1017.4,5.0,5.0,21.5,27.2,No,0
2009-01-26,Region10,21.1,30.7,0.0,ESE,39.0,WSW,SE,9.0,19.0,64.0,51.0,1019.4,1018.1,5.0,5.0,22.5,30.1,No,1
2009-01-27,Region10,19.8,29.2,10.6,S,28.0,SW,SE,9.0,9.0,99.0,63.0,1021.4,1019.1,5.0,5.0,20.3,27.3,Yes,0
2009-01-28,Region10,18.1,35.1,0.2,ENE,33.0,NNE,NE,7.0,17.0,99.0,38.0,1018.7,1014.6,5.0,5.0,19.3,32.9,No,0
2009-01-29,Region10,16.9,34.7,0.0,ENE,35.0,NE,NNE,6.0,11.0,89.0,37.0,1018.8,1014.9,5.0,5.0,21.5,32.8,No,0
2009-01-30,Region10,17.6,34.8,0.0,ENE,37.0,ENE,NNE,6.0,13.0,74.0,32.0,1018.5,1014.2,5.0,5.0,24.3,33.3,No,0
2009-01-31,Region10,17.5,37.5,0.0,E,35.0,ESE,ENE,6.0,15.0,76.0,31.0,1017.4,1012.1,5.0,5.0,23.5,36.6,No,0
2009-02-01,Region10,19.7,33.3,0.0,SE,39.0,S,ESE,13.0,26.0,71.0,43.0,1015.6,1014.4,5.0,5.0,24.8,31.8,No,0
2009-02-02,Region10,19.5,35.5,0.0,E,37.0,SW,ENE,0.0,15.0,75.0,36.0,1016.3,1010.4,5.0,5.0,25.0,34.0,No,0
2009-02-03,Region10,20.5,34.0,0.0,SE,46.0,SE,SSE,6.0,28.0,69.0,37.0,1010.8,1008.7,5.0,5.0,24.0,31.9,No,0
2009-02-04,Region10,21.6,33.2,0.0,E,31.0,ESE,NNE,2.0,11.0,77.0,43.0,1011.6,1007.9,5.0,5.0,23.9,31.8,No,0
2009-02-05,Region10,19.7,40.1,0.0,ENE,35.0,N,NE,2.0,15.0,76.0,26.0,1009.2,1004.1,5.0,5.0,25.0,38.3,No,0
2009-02-06,Region10,22.1,41.3,0.0,ENE,44.0,SSE,NE,11.0,20.0,71.0,23.0,1010.8,1006.2,5.0,5.0,26.0,40.4,No,0
2009-02-07,Region10,21.7,41.9,0.0,ENE,43.0,WNW,NE,4.0,24.0,64.0,18.0,1013.4,1008.7,5.0,5.0,26.1,41.0,No,0
2009-02-08,Region10,17.6,41.4,0.0,SE,43.0,NNE,NNE,9.0,11.0,54.0,24.0,1010.8,1005.7,5.0,5.0,24.3,39.5,No,0
2009-02-09,Region10,21.6,23.5,0.0,S,30.0,SSE,SE,11.0,15.0,83.0,71.0,1012.1,1011.6,5.0,5.0,22.0,22.5,No,1
2009-02-10,Region10,17.3,19.8,2.8,SE,24.0,SSE,S,9.0,9.0,95.0,97.0,1011.4,1010.2,5.0,5.0,18.2,19.2,Yes,1
2009-02-11,Region10,16.2,21.8,4.6,S,35.0,SW,SSW,13.0,19.0,84.0,64.0,1011.6,1011.8,5.0,5.0,16.7,21.1,Yes,0
2009-02-12,Region10,15.6,20.6,0.0,SE,39.0,SSW,S,17.0,17.0,75.0,69.0,1017.8,1018.6,5.0,5.0,18.1,20.1,No,1
2009-02-13,Region10,15.0,18.9,7.6,SE,50.0,WSW,SE,11.0,19.0,97.0,91.0,1026.1,1024.9,5.0,5.0,15.3,17.3,Yes,1
2009-02-14,Region10,15.0,18.4,18.2,S,28.0,SSW,SSW,17.0,15.0,96.0,96.0,1023.3,1019.2,5.0,5.0,15.6,17.8,Yes,1
2009-02-15,Region10,15.6,21.7,27.6,S,35.0,SSW,SW,17.0,17.0,93.0,90.0,1015.2,1014.1,5.0,5.0,17.6,20.1,Yes,1
2009-02-17,Region10,16.5,21.8,3.4,SE,31.0,SSW,SSE,9.0,13.0,94.0,67.0,1017.3,1015.7,5.0,5.0,18.2,21.4,Yes,1
2009-02-18,Region10,17.4,27.4,13.6,SSW,35.0,SW,SSW,17.0,15.0,83.0,55.0,1011.0,1008.4,5.0,5.0,20.5,26.4,Yes,0
2009-02-19,Region10,18.9,29.7,0.0,W,59.0,N,N,15.0,17.0,73.0,76.0,1008.0,1005.3,5.0,5.0,23.1,24.5,No,1
2009-02-20,Region10,18.8,32.4,5.0,SE,41.0,NNE,ENE,6.0,11.0,82.0,43.0,1011.8,1008.6,5.0,5.0,21.2,31.6,Yes,0
2009-02-21,Region10,20.8,26.8,0.2,SE,41.0,S,E,2.0,11.0,90.0,87.0,1013.2,1012.6,5.0,5.0,22.0,21.7,No,1
2009-02-22,Region10,18.5,26.1,24.6,SE,28.0,WSW,ENE,6.0,7.0,89.0,60.0,1018.9,1017.0,5.0,5.0,19.6,24.9,Yes,0
2009-02-23,Region10,19.5,31.6,0.2,NNW,54.0,NNE,NE,13.0,22.0,76.0,56.0,1016.9,1011.6,5.0,5.0,22.5,31.1,No,1
2009-02-24,Region10,18.0,32.5,8.2,SE,37.0,SW,ESE,0.0,26.0,99.0,51.0,1014.7,1011.5,5.0,5.0,19.2,31.5,Yes,0
2009-02-25,Region10,19.2,30.0,0.2,SE,39.0,SW,NE,0.0,6.0,82.0,55.0,1016.5,1013.1,5.0,5.0,22.0,29.1,No,0
2009-02-26,Region10,18.8,25.5,0.0,ESE,35.0,SW,SE,7.0,13.0,75.0,49.0,1020.7,1017.8,5.0,5.0,20.3,24.8,No,0
2009-02-27,Region10,15.2,26.2,0.0,E,24.0,SW,E,7.0,11.0,72.0,45.0,1018.4,1015.1,5.0,5.0,20.0,24.9,No,0
2009-02-28,Region10,14.6,32.8,0.0,SW,31.0,SW,NNE,0.0,6.0,85.0,44.0,1009.8,1005.6,5.0,5.0,17.4,31.7,No,0
2009-03-01,Region10,17.4,28.8,0.0,ESE,31.0,NNE,NE,7.0,7.0,76.0,43.0,1010.8,1009.7,5.0,5.0,22.2,28.4,No,0
2009-03-02,Region10,18.3,27.8,0.0,ENE,52.0,SW,NNE,0.0,15.0,85.0,52.0,1016.6,1014.4,5.0,5.0,20.6,27.1,No,0
2009-03-03,Region10,17.7,28.8,0.0,ENE,35.0,SW,NNE,0.0,15.0,93.0,55.0,1018.3,1014.6,5.0,5.0,19.7,26.8,No,0
2009-03-04,Region10,19.7,25.0,0.0,W,44.0,SW,WNW,0.0,4.0,89.0,53.0,1008.0,1008.5,5.0,5.0,21.6,24.1,No,0
2009-03-05,Region10,10.3,26.0,0.0,ESE,43.0,WSW,SW,13.0,7.0,45.0,29.0,1010.4,1008.0,5.0,5.0,18.6,25.3,No,0
2009-03-06,Region10,9.8,26.1,0.0,ENE,31.0,SW,E,0.0,13.0,77.0,39.0,1014.1,1010.5,5.0,5.0,14.4,25.2,No,0
2009-03-07,Region10,13.9,28.4,0.0,E,24.0,SW,NNE,0.0,6.0,81.0,44.0,1014.6,1011.2,5.0,5.0,18.5,27.8,No,0
2009-03-08,Region10,17.7,25.6,0.0,SE,43.0,S,SE,7.0,30.0,81.0,65.0,1018.2,1017.9,5.0,5.0,20.7,24.4,No,1
2009-03-09,Region10,16.8,25.6,17.4,SW,46.0,SW,E,11.0,6.0,99.0,68.0,1022.6,1019.8,5.0,5.0,17.7,24.2,Yes,0
2009-03-10,Region10,17.7,25.9,0.2,E,31.0,S,ENE,6.0,22.0,93.0,57.0,1022.0,1020.6,5.0,5.0,19.9,24.9,No,0
2009-03-11,Region10,15.1,24.2,0.0,E,35.0,E,SE,6.0,28.0,88.0,72.0,1024.4,1022.4,5.0,5.0,18.4,23.2,No,1
2009-03-12,Region10,15.9,26.5,2.6,NE,31.0,SW,NE,4.0,11.0,99.0,57.0,1023.1,1019.8,5.0,5.0,18.5,25.2,Yes,0
2009-03-13,Region10,16.6,27.1,0.0,WNW,24.0,NW,NNW,6.0,4.0,99.0,67.0,1019.0,1016.0,5.0,5.0,18.8,25.0,No,1
2009-03-14,Region10,16.5,28.3,3.4,SW,41.0,SW,NNE,0.0,2.0,99.0,55.0,1015.0,1009.8,5.0,5.0,18.1,27.8,Yes,1
2009-03-15,Region10,16.8,30.8,13.6,NNW,31.0,ENE,WNW,4.0,13.0,94.0,43.0,1010.6,1006.9,5.0,5.0,19.5,30.2,Yes,0
2009-03-16,Region10,12.2,27.2,0.2,WNW,30.0,SW,ENE,6.0,9.0,56.0,38.0,1012.1,1007.9,5.0,5.0,17.1,25.5,No,0
2009-03-17,Region10,10.2,25.4,0.0,ESE,30.0,SW,NE,0.0,13.0,76.0,37.0,1014.1,1012.0,5.0,5.0,15.2,24.3,No,0
2009-03-18,Region10,15.1,26.7,0.0,ENE,28.0,SW,NE,0.0,9.0,74.0,48.0,1019.2,1015.5,5.0,5.0,19.0,25.6,No,0
2009-03-19,Region10,12.8,31.0,0.0,NE,26.0,SW,ENE,0.0,11.0,88.0,45.0,1016.9,1012.8,5.0,5.0,17.1,29.8,No,0
2009-03-20,Region10,15.2,29.9,0.0,E,28.0,SSW,SE,2.0,9.0,91.0,45.0,1017.8,1015.3,5.0,5.0,20.1,29.0,No,0
2009-03-21,Region10,15.4,27.3,0.0,E,30.0,SE,SE,2.0,6.0,96.0,53.0,1019.1,1016.2,5.0,5.0,18.7,27.2,No,0
2009-03-22,Region10,13.6,28.4,0.0,S,28.0,SW,ENE,0.0,13.0,99.0,49.0,1018.4,1014.6,5.0,5.0,16.5,26.6,No,0
2009-03-23,Region10,14.2,29.8,0.2,NE,28.0,SW,E,0.0,11.0,92.0,36.0,1017.1,1014.4,5.0,5.0,18.3,29.5,No,0
2009-03-24,Region10,16.9,32.7,0.0,N,33.0,SSW,NE,6.0,20.0,90.0,38.0,1018.2,1014.7,5.0,5.0,20.2,32.1,No,0
2009-03-25,Region10,15.7,34.2,0.0,W,54.0,SW,NE,0.0,17.0,93.0,42.0,1019.8,1016.0,5.0,5.0,19.0,33.8,No,1
2009-03-26,Region10,18.5,29.7,28.6,SSW,22.0,SW,NE,0.0,4.0,96.0,59.0,1019.8,1016.2,5.0,5.0,20.2,29.6,Yes,0
2009-03-27,Region10,19.4,23.5,0.2,SSE,33.0,SSW,SSE,13.0,19.0,78.0,61.0,1024.3,1023.4,5.0,5.0,20.4,22.5,No,0
2009-03-28,Region10,13.5,25.5,0.0,N,28.0,SW,NW,0.0,6.0,89.0,46.0,1025.7,1022.5,5.0,5.0,17.3,24.9,No,0
2009-03-29,Region10,11.9,26.9,0.0,ENE,28.0,SW,ENE,0.0,11.0,99.0,46.0,1024.2,1020.6,5.0,5.0,14.4,26.0,No,0
2009-03-30,Region10,14.4,25.9,0.0,SE,50.0,S,SE,4.0,22.0,86.0,48.0,1024.4,1021.4,5.0,5.0,19.5,25.2,No,1
2009-03-31,Region10,18.0,20.7,3.8,SSE,41.0,SSE,S,17.0,19.0,89.0,95.0,1021.6,1020.4,5.0,5.0,20.1,17.1,Yes,1
2009-04-02,Region10,18.9,24.5,16.4,NE,41.0,SSE,E,9.0,15.0,97.0,81.0,1023.2,1021.5,5.0,5.0,20.8,22.5,Yes,1
2009-04-03,Region10,17.6,26.5,6.8,NE,24.0,SW,NNE,0.0,9.0,99.0,66.0,1021.3,1016.3,5.0,5.0,20.0,26.2,Yes,0
2009-04-04,Region10,18.1,20.2,0.8,W,37.0,SSW,SE,7.0,19.0,95.0,66.0,1017.6,1019.2,5.0,5.0,19.1,19.4,No,0
2009-04-05,Region10,16.4,24.1,0.0,NNE,30.0,SW,NNE,0.0,17.0,76.0,59.0,1020.1,1014.0,5.0,5.0,18.4,23.6,No,0
2009-04-06,Region10,11.9,21.5,0.0,ESE,31.0,S,SE,19.0,19.0,74.0,58.0,1020.8,1019.0,5.0,5.0,18.8,20.9,No,0
2009-04-07,Region10,15.6,21.8,0.0,ESE,31.0,SSW,E,9.0,13.0,69.0,57.0,1025.9,1023.6,5.0,5.0,17.3,21.4,No,0
2009-04-08,Region10,9.8,23.3,0.0,ESE,28.0,SW,N,0.0,9.0,76.0,47.0,1027.6,1024.2,5.0,5.0,16.8,22.9,No,0
2009-04-09,Region10,11.7,24.1,0.0,NE,22.0,SE,NE,6.0,15.0,87.0,50.0,1025.8,1021.4,5.0,5.0,16.2,23.5,No,0
2009-04-10,Region10,10.5,24.8,0.2,NNE,17.0,SW,ENE,0.0,7.0,99.0,49.0,1023.7,1020.4,5.0,5.0,14.3,24.4,No,0
2009-04-11,Region10,14.2,23.9,0.0,WSW,13.0,SW,NE,0.0,0.0,97.0,67.0,1025.6,1022.8,5.0,5.0,17.2,23.2,No,1
2009-04-12,Region10,17.2,24.3,1.2,WNW,22.0,SW,WSW,0.0,7.0,92.0,72.0,1023.3,1020.6,5.0,5.0,20.0,23.5,Yes,0
2009-04-13,Region10,17.9,22.3,0.2,SE,19.0,SW,SE,6.0,15.0,89.0,79.0,1022.6,1019.1,5.0,5.0,20.0,21.4,No,1
2009-04-14,Region10,16.1,25.9,3.4,E,17.0,NNE,ENE,4.0,6.0,88.0,61.0,1015.1,1010.7,5.0,5.0,20.0,25.3,Yes,0
2009-04-15,Region10,12.6,28.8,0.2,W,48.0,NE,WNW,6.0,30.0,71.0,29.0,1011.5,1007.3,5.0,5.0,20.3,28.5,No,0
2009-04-16,Region10,10.5,24.4,0.2,S,22.0,NE,ESE,4.0,11.0,55.0,40.0,1015.4,1011.2,5.0,5.0,16.4,23.8,No,0
2009-04-17,Region10,8.8,23.6,0.0,S,30.0,SW,ESE,4.0,22.0,83.0,37.0,1016.8,1015.2,5.0,5.0,14.7,23.1,No,0
2009-04-18,Region10,10.2,23.5,0.0,ESE,31.0,SW,S,0.0,17.0,77.0,45.0,1020.6,1017.6,5.0,5.0,17.0,23.0,No,0
2009-04-19,Region10,11.9,20.9,0.0,SSW,48.0,SW,S,19.0,31.0,63.0,83.0,1020.2,1018.6,5.0,5.0,18.3,17.9,No,1
2009-04-20,Region10,14.2,19.0,7.0,SSE,50.0,SSW,SSW,22.0,22.0,73.0,76.0,1021.3,1019.5,5.0,5.0,16.5,17.5,Yes,1
2009-04-21,Region10,13.9,20.9,2.0,S,43.0,S,SSW,19.0,13.0,75.0,77.0,1023.1,1021.1,5.0,5.0,18.6,18.4,Yes,1
2009-04-23,Region10,12.9,21.3,1.0,WNW,20.0,N,ESE,2.0,2.0,78.0,62.0,1022.0,1018.2,5.0,5.0,18.0,20.3,No,0
2009-04-24,Region10,8.8,24.2,0.0,NNE,31.0,ENE,NNE,4.0,20.0,99.0,62.0,1012.8,1005.9,5.0,5.0,12.5,22.0,No,0
2009-04-25,Region10,12.5,23.4,0.0,WNW,44.0,N,W,15.0,20.0,50.0,46.0,1004.8,1002.8,5.0,5.0,20.2,21.6,No,0
2009-04-26,Region10,15.2,20.0,0.0,WNW,65.0,NNW,WNW,24.0,35.0,39.0,35.0,1003.6,1004.0,5.0,5.0,18.2,18.5,No,0
2009-04-27,Region10,7.7,18.4,0.0,WNW,46.0,NW,WSW,15.0,22.0,47.0,36.0,1013.9,1013.2,5.0,5.0,14.6,17.9,No,0
2009-04-28,Region10,6.2,22.1,0.0,W,44.0,NNW,W,13.0,24.0,62.0,36.0,1015.8,1015.4,5.0,5.0,16.5,20.6,No,0
2009-04-29,Region10,5.2,17.6,0.0,SE,26.0,SW,SSW,0.0,13.0,85.0,58.0,1022.7,1019.7,5.0,5.0,10.5,16.7,No,0
2009-04-30,Region10,7.6,19.3,0.0,SSE,31.0,SSW,SSE,20.0,11.0,67.0,62.0,1020.9,1020.2,5.0,5.0,14.5,16.9,No,0
2009-05-01,Region10,4.9,21.5,0.0,E,20.0,SW,E,0.0,9.0,86.0,50.0,1025.0,1020.4,5.0,5.0,11.5,21.2,No,0
2009-05-02,Region10,4.4,21.9,0.0,SE,30.0,SW,SSW,0.0,4.0,85.0,42.0,1025.8,1022.4,5.0,5.0,11.8,20.9,No,0
2009-05-03,Region10,8.6,21.8,0.0,ESE,20.0,NE,NE,2.0,0.0,81.0,47.0,1028.0,1025.4,5.0,5.0,14.7,21.1,No,0
2009-05-04,Region10,7.1,23.5,0.0,ESE,24.0,E,E,6.0,2.0,95.0,42.0,1028.8,1025.3,5.0,5.0,11.8,22.8,No,0
2009-05-05,Region10,9.7,20.5,0.0,S,28.0,NE,ESE,2.0,9.0,87.0,52.0,1031.1,1028.1,5.0,5.0,14.4,20.1,No,0
2009-05-06,Region10,9.3,22.3,0.0,ENE,24.0,SW,NE,0.0,13.0,99.0,53.0,1028.6,1023.1,5.0,5.0,12.0,22.0,No,0
2009-05-07,Region10,7.1,22.6,0.0,SE,26.0,SW,SSE,0.0,9.0,93.0,42.0,1024.7,1021.0,5.0,5.0,12.6,21.9,No,0
2009-05-08,Region10,7.8,21.0,0.0,SW,30.0,SSW,SE,2.0,13.0,80.0,53.0,1028.2,1024.8,5.0,5.0,14.6,19.5,No,0
2009-05-09,Region10,5.1,21.8,0.0,SSE,19.0,SW,E,0.0,4.0,85.0,44.0,1024.7,1020.2,5.0,5.0,12.5,21.4,No,0
2009-05-10,Region10,6.2,18.3,0.0,SE,28.0,SW,SSW,0.0,13.0,94.0,77.0,1024.9,1023.8,5.0,5.0,12.2,16.5,No,0
2009-05-11,Region10,5.6,20.1,0.2,ESE,24.0,SW,ENE,0.0,2.0,99.0,46.0,1025.8,1022.0,5.0,5.0,11.4,20.0,No,0
2009-05-12,Region10,3.9,20.4,0.2,SE,22.0,SW,SSW,0.0,2.0,99.0,39.0,1022.0,1017.7,5.0,5.0,7.9,20.1,No,0
2009-05-13,Region10,5.0,21.3,0.0,WNW,31.0,SW,NW,0.0,17.0,87.0,36.0,1017.1,1012.9,5.0,5.0,11.4,21.0,No,0
2009-05-14,Region10,2.9,21.0,0.0,W,52.0,N,WNW,17.0,28.0,57.0,37.0,1012.7,1011.4,5.0,5.0,15.6,20.0,No,0
2009-05-15,Region10,5.5,21.6,0.0,WNW,46.0,NNW,WNW,11.0,26.0,68.0,38.0,1013.5,1010.8,5.0,5.0,14.7,20.8,No,0
2009-05-16,Region10,13.3,21.8,0.0,W,70.0,W,W,33.0,24.0,50.0,44.0,1011.3,1009.1,5.0,5.0,19.0,21.3,No,0
2009-05-17,Region10,2.7,19.8,0.0,SSE,17.0,SW,SE,0.0,9.0,81.0,40.0,1019.0,1017.3,5.0,5.0,10.1,19.1,No,0
2009-05-18,Region10,4.0,19.8,0.0,ESE,20.0,SW,ENE,0.0,15.0,96.0,59.0,1026.3,1023.1,5.0,5.0,9.3,19.3,No,0
2009-05-19,Region10,9.3,19.9,0.0,NNW,19.0,NNW,NW,2.0,9.0,99.0,73.0,1024.8,1021.0,5.0,5.0,12.5,17.4,No,1
2009-05-20,Region10,12.5,20.4,6.0,NE,39.0,SSW,ENE,9.0,19.0,99.0,60.0,1022.1,1019.9,5.0,5.0,15.1,19.6,Yes,1
2009-05-21,Region10,13.3,19.5,7.0,SE,50.0,SW,SE,11.0,22.0,97.0,67.0,1024.0,1021.8,5.0,5.0,15.5,17.8,Yes,1
2009-05-22,Region10,13.6,17.4,23.6,ENE,57.0,NW,SW,9.0,9.0,99.0,97.0,1023.8,1020.8,5.0,5.0,14.5,15.4,Yes,1
2009-05-24,Region10,13.3,21.1,4.4,ENE,26.0,SW,E,0.0,15.0,96.0,58.0,1027.0,1025.1,5.0,5.0,16.2,20.5,Yes,0
2009-05-25,Region10,10.1,18.8,0.2,ENE,15.0,SW,ENE,0.0,7.0,95.0,76.0,1026.4,1023.0,5.0,5.0,13.9,18.3,No,0
2009-05-26,Region10,9.0,21.8,0.0,ESE,13.0,SW,NE,0.0,0.0,99.0,58.0,1022.4,1019.0,5.0,5.0,10.5,21.4,No,0
2009-05-27,Region10,10.5,16.2,0.2,ESE,17.0,SW,NE,0.0,2.0,99.0,94.0,1020.7,1018.4,5.0,5.0,13.7,15.8,No,1
2009-05-28,Region10,11.7,19.0,2.0,SE,28.0,SW,SE,0.0,15.0,99.0,70.0,1021.8,1019.9,5.0,5.0,13.3,16.9,Yes,0
2009-05-29,Region10,11.9,17.2,0.6,S,39.0,SW,S,11.0,30.0,73.0,61.0,1024.0,1022.4,5.0,5.0,12.7,16.5,No,0
2009-05-30,Region10,11.2,18.5,0.0,S,46.0,SSW,SW,22.0,13.0,64.0,82.0,1028.5,1028.1,5.0,5.0,14.4,14.2,No,1
2009-05-31,Region10,10.8,16.4,4.6,ESE,24.0,SW,SSW,9.0,7.0,99.0,77.0,1034.0,1031.9,5.0,5.0,13.0,15.8,Yes,0
2009-06-01,Region10,9.8,15.8,1.0,SW,17.0,ENE,SSW,7.0,4.0,99.0,77.0,1033.3,1030.3,5.0,5.0,11.3,15.7,No,0
2009-06-02,Region10,10.6,19.6,0.4,E,13.0,SW,NE,0.0,0.0,99.0,62.0,1030.2,1027.0,5.0,5.0,12.6,19.4,No,1
2009-06-03,Region10,12.6,17.9,6.6,NW,13.0,SSW,WNW,4.0,2.0,99.0,79.0,1025.9,1022.1,5.0,5.0,14.0,17.8,Yes,0
2009-06-04,Region10,9.5,15.8,0.2,S,13.0,SW,SE,0.0,2.0,99.0,90.0,1020.9,1016.4,5.0,5.0,11.1,15.5,No,0
2009-06-05,Region10,11.1,20.2,0.0,W,17.0,SW,NE,0.0,0.0,100.0,54.0,1015.6,1012.5,5.0,5.0,13.1,18.7,No,0
2009-06-06,Region10,4.2,18.5,0.2,W,33.0,NE,W,7.0,20.0,83.0,41.0,1014.4,1010.0,5.0,5.0,10.9,18.1,No,0
2009-06-07,Region10,8.1,19.3,0.6,WSW,46.0,NNW,NW,13.0,17.0,88.0,48.0,1008.4,1005.1,5.0,5.0,12.0,18.9,No,0
2009-06-08,Region10,8.6,18.7,0.0,WNW,52.0,N,WNW,9.0,28.0,64.0,40.0,1010.0,1007.9,5.0,5.0,13.9,18.0,No,0
2009-06-09,Region10,5.0,16.6,0.0,WNW,46.0,WNW,WNW,20.0,19.0,49.0,46.0,1012.2,1008.9,5.0,5.0,13.3,14.7,No,0
2009-06-10,Region10,8.1,14.5,0.0,W,46.0,WNW,WSW,22.0,28.0,39.0,35.0,1013.4,1014.1,5.0,5.0,11.1,13.0,No,0
2009-06-11,Region10,-2.4,16.3,0.0,S,24.0,SW,S,0.0,11.0,87.0,29.0,1021.8,1018.5,5.0,5.0,4.5,16.0,No,0
2009-06-12,Region10,-0.8,16.2,0.0,ESE,17.0,SW,ESE,0.0,9.0,83.0,45.0,1024.8,1020.1,5.0,5.0,5.8,15.7,No,0
2009-06-13,Region10,2.4,17.8,0.0,NNW,22.0,SW,N,0.0,11.0,99.0,49.0,1018.0,1014.0,5.0,5.0,6.0,14.6,No,0
2009-06-14,Region10,5.4,18.1,0.0,NNE,28.0,SW,NNW,0.0,7.0,90.0,69.0,1014.8,1011.6,5.0,5.0,7.4,14.2,No,0
2009-06-15,Region10,1.7,19.8,0.0,WSW,30.0,SW,WSW,0.0,20.0,87.0,35.0,1013.4,1010.4,5.0,5.0,9.8,18.1,No,0
2009-06-16,Region10,2.8,17.9,0.0,SSW,37.0,SSW,S,20.0,17.0,65.0,72.0,1018.6,1020.3,5.0,5.0,14.8,15.4,No,0
2009-06-17,Region10,9.1,16.5,0.2,SSW,28.0,SW,SSE,0.0,13.0,94.0,77.0,1028.0,1027.0,5.0,5.0,10.4,14.7,No,0
2009-06-18,Region10,6.5,17.8,1.0,ESE,28.0,SW,S,0.0,11.0,88.0,74.0,1030.0,1027.7,5.0,5.0,12.2,14.8,No,1
2009-06-19,Region10,4.9,17.5,2.2,SE,30.0,SW,ESE,0.0,15.0,99.0,49.0,1030.5,1027.8,5.0,5.0,7.6,17.0,Yes,1
2009-06-20,Region10,7.6,16.1,2.6,N,17.0,NNE,E,6.0,6.0,99.0,90.0,1028.4,1024.3,5.0,5.0,10.1,15.6,Yes,0
2009-06-21,Region10,10.1,17.3,0.4,NE,17.0,SW,NE,0.0,9.0,100.0,90.0,1024.1,1020.5,5.0,5.0,12.9,17.2,No,1
2009-06-22,Region10,11.6,19.9,13.8,NE,20.0,NNE,ENE,2.0,7.0,100.0,67.0,1020.2,1017.5,5.0,5.0,13.5,19.7,Yes,0
2009-06-23,Region10,5.6,19.0,0.0,S,13.0,SW,SW,0.0,7.0,100.0,66.0,1020.0,1016.6,5.0,5.0,8.5,17.6,No,0
2009-06-24,Region10,3.8,18.5,0.0,ESE,33.0,N,ENE,2.0,2.0,99.0,58.0,1017.0,1010.9,5.0,5.0,6.4,17.7,No,0
2009-06-25,Region10,4.3,16.0,0.4,W,24.0,NNE,N,7.0,9.0,88.0,59.0,1015.0,1012.3,5.0,5.0,9.0,14.7,No,0
2009-06-26,Region10,4.2,18.2,0.0,NNE,13.0,SW,NE,0.0,2.0,99.0,47.0,1013.1,1008.7,5.0,5.0,8.7,18.0,No,0
2009-06-27,Region10,5.7,15.5,0.0,ESE,11.0,SW,WSW,0.0,6.0,99.0,63.0,1008.5,1005.3,5.0,5.0,8.8,15.0,No,0
2009-06-28,Region10,7.7,19.2,0.0,W,17.0,SW,NE,0.0,0.0,99.0,56.0,1006.6,1004.6,5.0,5.0,9.9,17.9,No,0
2009-06-29,Region10,3.1,21.1,0.0,WNW,31.0,ENE,WNW,2.0,15.0,78.0,41.0,1012.4,1010.1,5.0,5.0,10.7,20.9,No,0
2009-06-30,Region10,7.1,19.8,0.0,N,30.0,NNE,NNE,15.0,17.0,77.0,57.0,1013.4,1008.0,5.0,5.0,13.7,19.3,No,0
2009-07-01,Region10,13.7,21.2,0.0,W,44.0,SW,W,0.0,28.0,56.0,31.0,1006.1,1005.0,5.0,5.0,17.2,20.4,No,0
2009-07-02,Region10,10.0,18.4,0.0,WSW,57.0,NNE,WNW,6.0,26.0,42.0,37.0,1007.7,1007.6,5.0,5.0,15.7,17.4,No,0
2009-07-03,Region10,10.0,16.3,0.0,W,69.0,W,W,30.0,33.0,45.0,40.0,1004.7,1004.8,5.0,5.0,13.2,15.0,No,0
2009-07-04,Region10,1.9,17.0,0.0,W,39.0,SW,W,0.0,24.0,64.0,43.0,1012.8,1011.7,5.0,5.0,9.6,16.5,No,0
2009-07-05,Region10,4.4,17.7,0.0,S,26.0,E,NE,2.0,0.0,64.0,31.0,1016.8,1016.1,5.0,5.0,10.4,17.5,No,0
2009-07-06,Region10,-1.1,12.7,0.0,SW,17.0,SW,SSW,0.0,9.0,99.0,61.0,1021.3,1017.7,5.0,5.0,3.3,12.1,No,0
2009-07-07,Region10,2.9,14.5,0.0,S,30.0,SW,SE,0.0,19.0,90.0,59.0,1025.3,1024.3,5.0,5.0,7.7,13.8,No,0
2009-07-08,Region10,5.3,15.3,0.0,E,31.0,SW,SSW,4.0,11.0,98.0,71.0,1030.0,1028.1,5.0,5.0,9.6,14.4,No,1
2009-07-09,Region10,5.4,15.1,2.2,ENE,24.0,NNE,W,13.0,6.0,99.0,74.0,1031.6,1028.6,5.0,5.0,7.5,14.5,Yes,0
2009-07-10,Region10,6.4,17.6,1.0,SE,20.0,SW,E,0.0,9.0,99.0,72.0,1028.8,1024.5,5.0,5.0,8.5,15.6,No,0
2009-07-11,Region10,5.0,16.1,0.4,NE,17.0,SW,ENE,0.0,9.0,99.0,68.0,1022.8,1018.4,5.0,5.0,7.5,15.3,No,0
2009-07-12,Region10,7.3,19.8,0.0,N,35.0,SW,NNE,0.0,17.0,99.0,57.0,1014.7,1008.8,5.0,5.0,8.8,18.0,No,0
2009-07-13,Region10,8.8,18.1,0.2,NW,28.0,NE,WNW,13.0,15.0,62.0,39.0,1007.5,1006.1,5.0,5.0,14.8,17.1,No,0
